Initialized empty Git repository in C:/warren-bank-releases/.git/
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/c03648f7-1b2c-407b-85ae-82abaa17d7b4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190716Z&X-Amz-Expires=300&X-Amz-Signature=544e8204dd8c743bd78e1f252135fa5fbf64f70a7539577622c4b6eb5d785723&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.03-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [418217/418217] -> "warren-bank-releases/Android-WebMonkey/v04.10.03/WebMonkey-004.10.03-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.10.03 [716923] -> "warren-bank-releases/Android-WebMonkey/v04.10.03/source/Android-WebMonkey-v04.10.03.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/aa8114d6-eb5d-4fbb-b6d0-8885de2ffb2f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190815Z&X-Amz-Expires=300&X-Amz-Signature=60ff96b054f4228d9d8008b750c4ccc112782587951c55a181a3eba0e3bca6c3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.02-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [129858/129858] -> "warren-bank-releases/Android-WebMonkey/v04.10.02/WebMonkey-004.10.02-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/9acd32a6-d7a6-4235-85ce-fac2cbb3bfa2?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190817Z&X-Amz-Expires=300&X-Amz-Signature=b0096c9783455fae06af27a3f42dde44699fcc5574a79a8f252402034a43aa1e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.02-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [157211/157211] -> "warren-bank-releases/Android-WebMonkey/v04.10.02/WebMonkey-004.10.02-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/ec70eb4a-4e38-45a9-8b92-7922fb23268d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190846Z&X-Amz-Expires=300&X-Amz-Signature=cf52586035919606de2094f54568b3d88152ea3f889df3c4a7048de66f1d2ee4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.02-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [351660/351660] -> "warren-bank-releases/Android-WebMonkey/v04.10.02/WebMonkey-004.10.02-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/573b71df-3f35-4c03-97f0-7cdc3a6629aa?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190903Z&X-Amz-Expires=300&X-Amz-Signature=7e739944ab8f0812fa2545b886bad5af70ccc95db7b1cdc0ea23ce3656e7eea5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.02-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [418192/418192] -> "warren-bank-releases/Android-WebMonkey/v04.10.02/WebMonkey-004.10.02-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.10.02 [716912] -> "warren-bank-releases/Android-WebMonkey/v04.10.02/source/Android-WebMonkey-v04.10.02.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/3539601e-74e6-4ee7-bd2e-74256c084820?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T190955Z&X-Amz-Expires=300&X-Amz-Signature=0b267fa7c6a4e5e0c0d43b217b1f33a61142cacf8f3ecd5f46598d0f2fd5d62d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.01-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [128974/128974] -> "warren-bank-releases/Android-WebMonkey/v04.10.01/WebMonkey-004.10.01-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/22f3e44d-7fc3-4008-83fa-d69daa4edc5a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191008Z&X-Amz-Expires=300&X-Amz-Signature=ad6a507cda165fcae2190b660c58c24ad52cada70ff69ce4d02bb79fb213dcf2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.01-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [156307/156307] -> "warren-bank-releases/Android-WebMonkey/v04.10.01/WebMonkey-004.10.01-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/31d254b6-04b5-4dcf-a58c-c20616853994?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191046Z&X-Amz-Expires=300&X-Amz-Signature=82b7e6604d60e5f7f39e62f63fad5243b1a3e73e218eb08492917c8e710f4c26&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.01-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [350779/350779] -> "warren-bank-releases/Android-WebMonkey/v04.10.01/WebMonkey-004.10.01-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/1a8d77c9-b663-4b74-a785-030045a2cfef?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191051Z&X-Amz-Expires=300&X-Amz-Signature=8b1400962eed243331e48f3497430273a3ea9fa791bd1a498d2412a69c5e74b5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.01-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [417282/417282] -> "warren-bank-releases/Android-WebMonkey/v04.10.01/WebMonkey-004.10.01-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.10.01 [715789] -> "warren-bank-releases/Android-WebMonkey/v04.10.01/source/Android-WebMonkey-v04.10.01.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/986aa6d3-3aae-4530-98e8-6b60bbc71fde?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191146Z&X-Amz-Expires=300&X-Amz-Signature=972bceb177a20e6cb49cd5a43c8720af787afa4ff7fa463b3595abf31223aa2c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.00-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [128991/128991] -> "warren-bank-releases/Android-WebMonkey/v04.10.00/WebMonkey-004.10.00-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/5986053c-7028-477a-8e6a-5c772a4f44f2?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191147Z&X-Amz-Expires=300&X-Amz-Signature=77431e3d93225c03efbea7093fa5d60b433ffecb80d082e4a92a45c0a3f27097&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.00-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [156340/156340] -> "warren-bank-releases/Android-WebMonkey/v04.10.00/WebMonkey-004.10.00-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/03443167-a69f-40dd-94f9-9d3793c5739c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191253Z&X-Amz-Expires=300&X-Amz-Signature=22a0c973ad18b671dbbda0b2f86bbbb373991e041da84cd19b27982479de79b2&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.00-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [350787/350787] -> "warren-bank-releases/Android-WebMonkey/v04.10.00/WebMonkey-004.10.00-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/0c9a2a3e-d53e-4783-84dc-836c5ec088cb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191254Z&X-Amz-Expires=300&X-Amz-Signature=5172eef85e6eb4f03c18e599edf7461d6e58d47a06daa8b28d22c47cb372aa89&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.10.00-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [417319/417319] -> "warren-bank-releases/Android-WebMonkey/v04.10.00/WebMonkey-004.10.00-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.10.00 [715559] -> "warren-bank-releases/Android-WebMonkey/v04.10.00/source/Android-WebMonkey-v04.10.00.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/6161c13a-777e-4f85-aec3-876523026556?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191258Z&X-Amz-Expires=300&X-Amz-Signature=38160fdd29fc8cf1215ee8f63ba739f105f4f4bded8a308844315526aaaa9583&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.02-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [119855/119855] -> "warren-bank-releases/Android-WebMonkey/v04.09.02/WebMonkey-004.09.02-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/ffd765aa-0e23-450e-b8df-cef4a0fc330b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191300Z&X-Amz-Expires=300&X-Amz-Signature=45400cb45c8ef2ff3a952e2435a4f18a15dbb2bc4339bc611e5896f72ecd9c84&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.02-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [146506/146506] -> "warren-bank-releases/Android-WebMonkey/v04.09.02/WebMonkey-004.09.02-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/55e0c18c-b185-4c2a-b740-a41b86a17905?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191302Z&X-Amz-Expires=300&X-Amz-Signature=1a24e410d5ad4c2f1ec5003c645c47af37a1892a0eb307ef626d3f61637a1718&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.02-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [337337/337337] -> "warren-bank-releases/Android-WebMonkey/v04.09.02/WebMonkey-004.09.02-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/3f5542b3-db00-46e5-b96a-1ccb64f19e9d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191355Z&X-Amz-Expires=300&X-Amz-Signature=37b1bb9fee625cf9d5b4ef1f5c44eb0c45a9099343d0e665542eac858232d768&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.02-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [403147/403147] -> "warren-bank-releases/Android-WebMonkey/v04.09.02/WebMonkey-004.09.02-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.09.02 [708043] -> "warren-bank-releases/Android-WebMonkey/v04.09.02/source/Android-WebMonkey-v04.09.02.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/1f5fee81-409b-4bdf-965a-2a06e09a30cd?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191423Z&X-Amz-Expires=300&X-Amz-Signature=843fb60ca87bf2ccd6dabbf893274bb3cd79f0dbcd8ad7978862ac6e1f22d2c0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.01-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [119849/119849] -> "warren-bank-releases/Android-WebMonkey/v04.09.01/WebMonkey-004.09.01-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/12630445-050a-4d20-a38f-c5d9d41c0781?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191452Z&X-Amz-Expires=300&X-Amz-Signature=e114be15fb9a0f3ec2129c973a9ef8f583334d7245b5c476056227df09fe5063&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.01-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [146496/146496] -> "warren-bank-releases/Android-WebMonkey/v04.09.01/WebMonkey-004.09.01-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/18e6cca0-235a-49ee-a7b8-df63b3a2be39?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191509Z&X-Amz-Expires=300&X-Amz-Signature=9b652a1aafb65bfd0414cc57b4803f0eb8b1e31bace2f760de65829fa236b7e6&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.01-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [337326/337326] -> "warren-bank-releases/Android-WebMonkey/v04.09.01/WebMonkey-004.09.01-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/8a503c21-bef3-44eb-922b-b24963c3dc38?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191543Z&X-Amz-Expires=300&X-Amz-Signature=04a7ebffe6447c1845dfff1ac5df70ada44cfc1a6e127d91f16c0020b2af538b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.01-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [403148/403148] -> "warren-bank-releases/Android-WebMonkey/v04.09.01/WebMonkey-004.09.01-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
2025-02-10 URL:https://codeload.github.com/warren-bank/Android-WebMonkey/legacy.zip/refs/tags/v04.09.01 [708012] -> "warren-bank-releases/Android-WebMonkey/v04.09.01/source/Android-WebMonkey-v04.09.01.zip" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/7446d156-93c7-4ab5-bf07-92547e11b6ef?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191549Z&X-Amz-Expires=300&X-Amz-Signature=326925b48c925ab70bb3ec3a1635c6571ee4965e2fce01777cb004c53d9810d9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.00-11API-english-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [119763/119763] -> "warren-bank-releases/Android-WebMonkey/v04.09.00/WebMonkey-004.09.00-11API-english-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/b06d109c-359e-4091-905d-dc5ff33b98b8?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191551Z&X-Amz-Expires=300&X-Amz-Signature=2e266fc118434ae42a64590bb8d2b3afeb6cf0c98024a1a159ff60300a9e727e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.00-11API-english-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [146417/146417] -> "warren-bank-releases/Android-WebMonkey/v04.09.00/WebMonkey-004.09.00-11API-english-withAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/03bdfa47-1753-48ec-b6dd-c0294f4f8449?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191552Z&X-Amz-Expires=300&X-Amz-Signature=5929cf7fa078c893787ec6dfeb226917dd35e01c08ac999faa17be04f574f3d7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.00-11API-withAllLanguageTranslations-noAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [337243/337243] -> "warren-bank-releases/Android-WebMonkey/v04.09.00/WebMonkey-004.09.00-11API-withAllLanguageTranslations-noAdBlock-release.apk" [1]
2025-02-10 URL:https://objects.githubusercontent.com/github-production-release-asset-2e65be/291636487/76f29ee5-a50a-46a0-9b7e-1246fd607f38?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=releaseassetproduction%2F20250210%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250210T191610Z&X-Amz-Expires=300&X-Amz-Signature=d604b9e21d610e0a5c60e2c7fb0534e26c92ca0d20135fe2ad77b79cb6dca37f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3DWebMonkey-004.09.00-11API-withAllLanguageTranslations-withAdBlock-release.apk&response-content-type=application%2Fvnd.android.package-archive [403072/403072] -> "warren-bank-releases/Android-WebMonkey/v04.09.00/WebMonkey-004.09.00-11API-withAllLanguageTranslations-withAdBlock-release.apk" [1]
